year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school
2010,complit,6,11,17,8,13,21,14,24,38,hum,school_hs
2010,csre,4,26,30,0,0,0,4,26,30,hum,school_hs
2010,csanthro,0,1,1,8,14,22,8,15,23,hum,school_hs
2010,design,0,0,0,3,3,6,3,3,6,hum,school_hs
2010,docfilm,0,0,0,6,10,16,6,10,16,hum,school_hs
2010,drama,9,9,18,7,11,18,16,20,36,hum,school_hs
2010,dramahum,0,0,0,3,2,5,3,2,5,hum,school_hs
2010,eastasn,5,5,10,19,27,46,24,32,56,hum,school_hs
2010,econ,135,59,194,95,42,137,230,101,331,socsci,school_hs
2010,english,43,92,135,33,35,68,76,127,203,hum,school_hs
2010,engfrenlit,0,4,4,0,0,0,0,4,4,hum,school_hs
2010,engitalit,0,1,1,0,0,0,0,1,1,hum,school_hs
2010,femst,2,1,3,0,0,0,2,1,3,hum,school_hs
2010,filmstud,9,12,21,0,0,0,9,12,21,hum,school_hs
2010,finmath,0,0,0,24,8,32,24,8,32,math,school_hs
2010,french,0,6,6,4,9,13,4,15,19,hum,school_hs
2010,frenchital,0,0,0,1,2,3,1,2,3,hum,school_hs
2010,italian,2,4,6,2,6,8,4,10,14,hum,school_hs
2010,german,4,0,4,4,8,12,8,8,16,hum,school_hs
2010,germanhum,0,0,0,1,0,1,1,0,1,hum,school_hs
2010,history,50,61,111,52,46,98,102,107,209,hum,school_hs
2010,histhum,0,0,0,4,2,6,4,2,6,hum,school_hs
2010,humbio,83,246,329,0,0,0,83,246,329,inter,school_hs
2010,ilac,4,11,15,10,10,20,14,21,35,hum,school_hs
2010,ilachum,0,0,0,1,1,2,1,1,2,hum,school_hs
2010,idm,1,4,5,0,0,0,1,4,5,inter,school_hs
2010,ips,0,1,1,11,30,41,11,31,42,inter,school_hs
2010,ir,70,115,185,0,0,0,70,115,185,socsci,school_hs
2010,japanese,3,3,6,10,7,17,13,10,23,hum,school_hs
2010,latinam,0,0,0,3,6,9,3,6,9,hum,school_hs
2010,linguist,3,13,16,16,15,31,19,28,47,socsci,school_hs
2010,mcs,33,16,49,0,0,0,33,16,49,math,school_hs
2010,math,81,18,99,61,12,73,142,30,172,math,school_hs
2010,mtl,0,0,0,11,14,25,11,14,25,hum,school_hs
2010,mtlhum,0,0,0,1,0,1,1,0,1,hum,school_hs
2010,music,29,14,43,35,22,57,64,36,100,hum,school_hs
2010,musichum,0,0,0,1,0,1,1,0,1,hum,school_hs
2010,nativeam,1,1,2,0,0,0,1,1,2,hum,school_hs
2010,phil,20,16,36,43,13,56,63,29,92,hum,school_hs
2010,philrelig,6,2,8,0,0,0,6,2,8,hum,school_hs
2010,physics,48,14,62,135,33,168,183,47,230,physci,school_hs
2010,polisci,69,55,124,39,42,81,108,97,205,socsci,school_hs
2010,psych,39,117,156,34,49,83,73,166,239,socsci,school_hs
2010,publpol,24,33,57,11,6,17,35,39,74,socsci,school_hs
2010,religst,2,2,4,13,13,26,15,15,30,hum,school_hs
2010,relighum,0,0,0,1,0,1,1,0,1,hum,school_hs
2010,rees,0,0,0,4,5,9,4,5,9,hum,school_hs
2010,sts,64,44,108,0,0,0,64,44,108,inter,school_hs
2010,slavic,0,2,2,6,5,11,6,7,13,hum,school_hs
2010,soc,14,18,32,25,60,85,39,78,117,socsci,school_hs
2010,stats,1,0,1,76,28,104,77,28,105,math,school_hs
2010,symsys,34,19,53,12,2,14,46,21,67,inter,school_hs
2010,urbanst,15,24,39,0,0,0,15,24,39,socsci,school_hs
2010,school_law,0,0,0,357,296,653,357,296,653,dept,dept
2010,law,0,0,0,348,291,639,348,291,639,prof,school_law
2010,lawbiz,0,0,0,9,5,14,9,5,14,prof,school_law
2010,school_med,0,0,0,464,473,937,464,473,937,dept,dept
2010,bioc,0,0,0,21,14,35,21,14,35,prof,school_med
2010,biomedin,0,0,0,36,13,49,36,13,49,prof,school_med
2010,cbio,0,0,0,22,40,62,22,40,62,prof,school_med
2010,csb,0,0,0,25,16,41,25,16,41,prof,school_med
2010,dbio,0,0,0,13,13,26,13,13,26,prof,school_med
2010,epidem,0,0,0,6,7,13,6,7,13,prof,school_med
2010,gene,0,0,0,31,32,63,31,32,63,prof,school_med
2010,hrp,0,0,0,7,8,15,7,8,15,prof,school_med
2010,humgene,0,0,0,0,15,15,0,15,15,prof,school_med
2010,immunol,0,0,0,23,24,47,23,24,47,prof,school_med
2010,med,0,0,0,230,220,450,230,220,450,prof,school_med
2010,mi,0,0,0,10,28,38,10,28,38,prof,school_med
2010,nepr,0,0,0,30,35,65,30,35,65,prof,school_med
2010,molpharma,0,0,0,1,0,1,1,0,1,prof,school_med
2010,mcp,0,0,0,4,7,11,4,7,11,prof,school_med
2010,sbio,0,0,0,5,1,6,5,1,6,prof,school_med
2009,undeclared,1841,1772,3613,0,0,0,1841,1772,3613,aggr,misc
2009,total,3588,3513,7101,5495,3139,8634,9083,6652,15735,aggr,total
2009,school_biz,0,0,0,600,308,908,600,308,908,dept,dept
2009,business,0,0,0,556,295,851,556,295,851,prof,school_biz
2009,management,0,0,0,44,13,57,44,13,57,prof,school_biz
2009,school_es,63,77,140,190,128,318,253,205,458,dept,dept
2009,eees,0,0,0,4,4,8,4,4,8,physci,school_es
2009,earthsys,44,68,112,13,11,24,57,79,136,inter,school_es
2009,ere,11,0,11,30,10,40,41,10,51,engr,school_es
2009,eess,0,0,0,12,10,22,12,10,22,physci,school_es
2009,ges,7,8,15,29,33,62,36,41,77,physci,school_es
2009,geophys,1,1,2,36,18,54,37,19,56,physci,school_es
2009,envres,0,0,0,31,31,62,31,31,62,inter,school_es
2009,petrolengr,0,0,0,35,11,46,35,11,46,engr,school_es
2009,school_educ,0,0,0,121,245,366,121,245,366,dept,dept
2009,educ,0,0,0,121,244,365,121,244,365,hum,school_educ
2009,educhum,0,0,0,0,1,1,0,1,1,hum,school_educ
2009,school_engr,576,227,803,2520,793,3313,3096,1020,4116,dept,dept
2009,aa,0,0,0,152,32,184,152,32,184,engr,school_engr
2009,bioe,0,0,0,59,39,98,59,39,98,engr,school_engr
2009,chemeng,34,20,54,64,44,108,98,64,162,engr,school_engr
2009,cee,0,0,0,225,139,364,225,139,364,engr,school_engr
2009,ce,16,17,33,0,0,0,16,17,33,engr,school_engr
2009,cme,0,0,0,96,25,121,96,25,121,engr,school_engr
2009,cs,164,25,189,401,61,462,565,86,651,engr,school_engr
2009,ee,66,12,78,718,188,906,784,200,984,engr,school_engr
2009,genengr,108,80,188,16,5,21,124,85,209,engr,school_engr
2009,enve,7,8,15,0,0,0,7,8,15,engr,school_engr
2009,idm_engr,0,2,2,0,0,0,0,2,2,engr,school_engr
2009,ms&e,97,32,129,265,103,368,362,135,497,inter,school_engr
2009,matsci,12,12,24,133,40,173,145,52,197,engr,school_engr
2009,me,72,19,91,389,117,506,461,136,597,engr,school_engr
2009,sccm,0,0,0,2,0,2,2,0,2,math,school_engr
2009,school_hs,1108,1437,2545,1269,888,2157,2377,2325,4702,dept,dept
2009,aaas,2,3,5,0,0,0,2,3,5,hum,school_hs
2009,africast,0,0,0,0,2,2,0,2,2,hum,school_hs
2009,amstud,7,20,27,0,0,0,7,20,27,hum,school_hs
2009,anthsci,0,3,3,9,5,14,9,8,17,socsci,school_hs
2009,anthro,5,25,30,14,18,32,19,43,62,socsci,school_hs
2009,archlgy,5,5,10,0,0,0,5,5,10,socsci,school_hs
2009,appphys,0,0,0,103,36,139,103,36,139,physci,school_hs
2009,art,7,28,35,16,26,42,23,54,77,hum,school_hs
2009,arthum,0,0,0,0,1,1,0,1,1,hum,school_hs
2009,arthist,1,4,5,0,2,2,1,6,7,hum,school_hs
2009,artstudi,1,5,6,0,0,0,1,5,6,hum,school_hs
2009,asnamst,1,2,3,0,0,0,1,2,3,hum,school_hs
2009,chinese,5,5,10,3,9,12,8,14,22,hum,school_hs
2009,japanese,2,4,6,5,7,12,7,11,18,hum,school_hs
2009,bio,96,131,227,83,74,157,179,205,384,physci,school_hs
2009,biophys,0,0,0,21,10,31,21,10,31,physci,school_hs
2009,chem,25,21,46,139,74,213,164,95,259,physci,school_hs
2009,chs,0,1,1,0,0,0,0,1,1,hum,school_hs
2009,classics,20,23,43,12,11,23,32,34,66,hum,school_hs
2009,comm,23,51,74,23,29,52,46,80,126,hum,school_hs
2009,complit,12,11,23,9,12,21,21,23,44,hum,school_hs
2009,csre,3,15,18,0,0,0,3,15,18,hum,school_hs
2009,csanthro,1,1,2,10,20,30,11,21,32,hum,school_hs
2009,design,0,0,0,0,1,1,0,1,1,hum,school_hs
2009,docfilm,0,0,0,9,7,16,9,7,16,hum,school_hs
2009,drama,4,12,16,7,12,19,11,24,35,hum,school_hs
2009,dramahum,0,0,0,4,0,4,4,0,4,hum,school_hs
2009,eastasn,4,5,9,20,25,45,24,30,54,hum,school_hs
2009,econ,143,86,229,97,42,139,240,128,368,socsci,school_hs
2009,english,41,80,121,32,36,68,73,116,189,hum,school_hs
2009,engfrenlit,0,2,2,0,0,0,0,2,2,hum,school_hs
2009,femst,0,5,5,0,0,0,0,5,5,hum,school_hs
2009,filmstud,8,7,15,0,0,0,8,7,15,hum,school_hs
2009,finmath,0,0,0,42,8,50,42,8,50,math,school_hs
2009,french,0,8,8,2,10,12,2,18,20,hum,school_hs
2009,frenchital,0,0,0,0,2,2,0,2,2,hum,school_hs
2009,italian,2,4,6,2,5,7,4,9,13,hum,school_hs
2009,frenchhum,0,0,0,0,1,1,0,1,1,hum,school_hs
2009,german,2,1,3,4,5,9,6,6,12,hum,school_hs
2009,history,54,63,117,48,49,97,102,112,214,hum,school_hs
2009,histhum,0,0,0,3,2,5,3,2,5,hum,school_hs
2009,humbio,83,283,366,0,0,0,83,283,366,inter,school_hs
2009,humsp,0,6,6,0,0,0,0,6,6,hum,school_hs
2009,ilac,5,12,17,12,9,21,17,21,38,hum,school_hs
2009,ilachum,0,0,0,0,1,1,0,1,1,hum,school_hs
2009,idm,1,1,2,0,0,0,1,1,2,inter,school_hs
2009,ips,0,1,1,12,27,39,12,28,40,inter,school_hs
2009,ir,76,105,181,0,0,0,76,105,181,socsci,school_hs
2009,latinam,0,0,0,5,6,11,5,6,11,hum,school_hs
2009,linguist,3,9,12,13,17,30,16,26,42,socsci,school_hs
2009,mcs,36,14,50,0,0,0,36,14,50,math,school_hs
2009,math,61,21,82,57,15,72,118,36,154,math,school_hs
2009,mtl,0,0,0,9,12,21,9,12,21,hum,school_hs
2009,mtlhum,0,0,0,1,0,1,1,0,1,hum,school_hs
2009,music,31,16,47,39,20,59,70,36,106,hum,school_hs
2009,musichum,0,0,0,1,1,2,1,1,2,hum,school_hs
2009,nativeam,1,1,2,0,0,0,1,1,2,hum,school_hs
2009,phil,15,10,25,41,14,55,56,24,80,hum,school_hs
2009,philrelig,5,3,8,0,0,0,5,3,8,hum,school_hs
2009,physics,54,18,72,131,35,166,185,53,238,physci,school_hs
2009,polisci,66,64,130,43,37,80,109,101,210,socsci,school_hs
2009,psych,41,108,149,27,47,74,68,155,223,socsci,school_hs
2009,publpol,27,27,54,10,7,17,37,34,71,socsci,school_hs
2009,religst,2,2,4,16,10,26,18,12,30,hum,school_hs
2009,rees,0,0,0,8,2,10,8,2,10,hum,school_hs
2009,sts,58,41,99,0,0,0,58,41,99,inter,school_hs
2009,slavic,2,3,5,7,4,11,9,7,16,hum,school_hs
2009,soc,16,27,43,30,56,86,46,83,129,socsci,school_hs
2009,stats,1,0,1,87,27,114,88,27,115,math,school_hs
2009,symsys,38,16,54,3,0,3,41,16,57,inter,school_hs
2009,urbanst,12,18,30,0,0,0,12,18,30,socsci,school_hs
2009,school_law,0,0,0,311,297,608,311,297,608,dept,dept
2009,law,0,0,0,304,293,597,304,293,597,prof,school_law
2009,lawbiz,0,0,0,7,4,11,7,4,11,prof,school_law
2009,school_med,0,0,0,484,480,964,484,480,964,dept,dept
2009,bioc,0,0,0,24,19,43,24,19,43,prof,school_med
2009,biomedin,0,0,0,29,11,40,29,11,40,prof,school_med
2009,cbio,0,0,0,23,36,59,23,36,59,prof,school_med
2009,csb,0,0,0,22,15,37,22,15,37,prof,school_med
2009,dbio,0,0,0,12,13,25,12,13,25,prof,school_med
2009,epidem,0,0,0,10,10,20,10,10,20,prof,school_med
2009,gene,0,0,0,30,36,66,30,36,66,prof,school_med
2009,hrp,0,0,0,8,9,17,8,9,17,prof,school_med
2009,humgene,0,0,0,0,13,13,0,13,13,prof,school_med
2009,immunol,0,0,0,25,27,52,25,27,52,prof,school_med
2009,med,0,0,0,251,216,467,251,216,467,prof,school_med
2009,mi,0,0,0,13,32,45,13,32,45,prof,school_med
2009,nepr,0,0,0,28,34,62,28,34,62,prof,school_med
2009,molpharma,0,0,0,1,0,1,1,0,1,prof,school_med
2009,mcp,0,0,0,4,8,12,4,8,12,prof,school_med
2009,sbio,0,0,0,4,1,5,4,1,5,prof,school_med
2008,undeclared,1907,1855,3762,0,0,0,1907,1855,3762,aggr,misc
2008,total,3560,3511,7071,5448,3063,8511,9008,6574,15582,aggr,total
2008,school_biz,0,0,0,570,310,880,570,310,880,dept,dept
2008,business,0,0,0,522,298,820,522,298,820,prof,school_biz
2008,bizres,0,0,0,2,1,3,2,1,3,prof,school_biz
2008,management,0,0,0,46,11,57,46,11,57,prof,school_biz
2008,school_es,47,56,103,166,121,287,213,177,390,dept,dept
2008,eees,0,0,0,7,5,12,7,5,12,physci,school_es
2008,earthsys,30,45,75,3,7,10,33,52,85,inter,school_es
2008,ere,5,2,7,10,6,16,15,8,23,engr,school_es
2008,eess,0,0,0,10,10,20,10,10,20,physci,school_es
2008,ges,11,8,19,39,40,79,50,48,98,physci,school_es
2008,geophys,1,1,2,30,19,49,31,20,51,physci,school_es
2008,envres,0,0,0,22,20,42,22,20,42,inter,school_es
2008,petrolengr,0,0,0,45,14,59,45,14,59,engr,school_es
2008,school_educ,0,0,0,118,260,378,118,260,378,dept,dept
2008,educ,0,0,0,118,259,377,118,259,377,hum,school_educ
2008,educhum,0,0,0,0,1,1,0,1,1,hum,school_educ
2008,school_engr,487,208,695,2533,765,3298,3020,973,3993,dept,dept
2008,aa,0,0,0,164,28,192,164,28,192,engr,school_engr
2008,bioe,0,0,0,50,37,87,50,37,87,engr,school_engr
2008,chemeng,25,17,42,73,40,113,98,57,155,engr,school_engr
2008,cee,0,0,0,193,139,332,193,139,332,engr,school_engr
2008,ce,14,18,32,0,0,0,14,18,32,engr,school_engr
2008,cme,0,0,0,87,20,107,87,20,107,engr,school_engr
2008,cs,122,19,141,367,51,418,490,70,560,engr,school_engr
2008,ee,64,13,77,764,180,944,828,193,1021,engr,school_engr
2008,genengr,109,72,181,13,6,19,122,78,200,engr,school_engr
2008,enve,3,10,13,0,0,0,3,10,13,engr,school_engr
2008,idm_engr,1,4,5,0,0,0,1,4,5,engr,school_engr
2008,ms&e,69,34,103,261,108,369,330,142,472,inter,school_engr
2008,matsci,12,7,19,138,35,173,150,42,192,engr,school_engr
2008,me,68,14,82,415,121,536,483,135,618,engr,school_engr
2008,sccm,0,0,0,8,0,8,8,0,8,math,school_engr
2008,school_hs,1119,1392,2511,1280,889,2169,2399,2281,4680,dept,dept
2008,aaas,1,0,1,0,0,0,1,0,1,hum,school_hs
2008,africast,0,0,0,1,1,2,1,1,2,hum,school_hs
2008,amstud,8,32,40,0,0,0,8,32,40,hum,school_hs
2008,anthsci,1,12,13,10,8,18,11,20,31,socsci,school_hs
2008,anthro,2,12,14,6,10,16,8,22,30,socsci,school_hs
2008,archlgy,1,5,6,0,0,0,1,5,6,socsci,school_hs
2008,appphys,0,0,0,111,36,147,111,36,147,physci,school_hs
2008,art,7,28,35,24,26,50,31,54,85,hum,school_hs
2008,arthum,0,0,0,0,1,1,0,1,1,hum,school_hs
2008,asnamst,1,3,4,0,0,0,1,3,4,hum,school_hs
2008,chinese,7,5,12,4,10,14,11,15,26,hum,school_hs
2008,japanese,2,5,7,8,6,14,10,11,21,hum,school_hs
2008,bio,102,116,218,88,87,175,190,203,393,physci,school_hs
2008,biophys,0,0,0,23,9,32,23,9,32,physci,school_hs
2008,chem,27,20,47,132,68,200,159,88,247,physci,school_hs
2008,chs,0,2,2,0,0,0,0,2,2,hum,school_hs
2008,classics,18,22,40,11,14,25,29,36,65,hum,school_hs
2008,comm,32,43,75,22,35,57,54,78,132,hum,school_hs
2008,complit,8,13,21,10,10,20,18,23,41,hum,school_hs
2008,csre,7,12,19,0,0,0,7,12,19,hum,school_hs
2008,csanthro,4,11,15,9,25,34,13,36,49,hum,school_hs
2008,docfilm,0,0,0,9,7,16,9,7,16,hum,school_hs
2008,drama,5,15,20,8,10,18,13,25,38,hum,school_hs
2008,dramahum,0,0,0,1,1,2,1,1,2,hum,school_hs
2008,eastasn,3,3,6,15,14,29,18,17,35,hum,school_hs
2008,econ,136,89,225,95,38,133,231,127,358,socsci,school_hs
2008,english,44,79,123,25,41,66,69,120,189,hum,school_hs
2008,enggerlit,1,0,1,0,0,0,1,0,1,hum,school_hs
2008,engspnlit,0,1,1,0,0,0,0,1,1,hum,school_hs
2008,femst,1,4,5,0,0,0,1,4,5,hum,school_hs
2008,filmstud,7,8,15,0,0,0,7,8,15,hum,school_hs
2008,finmath,0,0,0,61,15,76,61,15,76,math,school_hs
2008,french,1,3,4,2,9,11,3,12,15,hum,school_hs
2008,frenchital,0,0,0,0,2,2,0,2,2,hum,school_hs
2008,italian,1,1,2,2,4,6,3,5,8,hum,school_hs
2008,frenchhum,0,0,0,0,1,1,0,1,1,hum,school_hs
2008,german,3,6,9,4,5,9,7,11,18,hum,school_hs
2008,germanhum,0,0,0,1,0,1,1,0,1,hum,school_hs
2008,history,65,51,116,43,52,95,108,103,211,hum,school_hs
2008,histhum,0,0,0,3,0,3,3,0,3,hum,school_hs
2008,humbio,113,277,390,0,0,0,113,277,390,inter,school_hs
2008,humsp,3,9,12,1,1,2,4,10,14,hum,school_hs
2008,idm,1,1,2,0,0,0,1,1,2,inter,school_hs
2008,ips,0,0,0,16,22,38,16,22,38,inter,school_hs
2008,ir,70,99,169,0,0,0,70,99,169,socsci,school_hs
2008,latinam,0,0,0,3,6,9,3,6,9,hum,school_hs
2008,linguist,2,6,8,13,23,36,15,29,44,socsci,school_hs
2008,mcs,33,16,49,0,0,0,33,16,49,math,school_hs
2008,math,70,19,89,59,14,73,129,33,162,math,school_hs
2008,mtl,0,0,0,13,13,26,13,13,26,hum,school_hs
2008,mtlhum,0,0,0,1,0,1,1,0,1,hum,school_hs
2008,music,22,16,38,30,22,52,52,38,90,hum,school_hs
2008,musichum,0,0,0,2,2,4,2,2,4,hum,school_hs
2008,nativeam,1,5,6,0,0,0,1,5,6,hum,school_hs
2008,phil,22,11,33,37,17,54,59,28,87,hum,school_hs
2008,philrelig,2,2,4,0,0,0,2,2,4,hum,school_hs
2008,physics,49,14,63,146,32,178,195,46,241,physci,school_hs
2008,polisci,51,66,117,41,31,72,92,97,189,socsci,school_hs
2008,psych,32,98,130,38,49,87,70,147,217,socsci,school_hs
2008,publpol,28,23,51,5,3,8,33,26,59,socsci,school_hs
2008,religst,3,5,8,17,7,24,20,12,32,hum,school_hs
2008,rees,0,0,0,5,4,9,5,4,9,hum,school_hs
2008,sts,36,29,65,0,0,0,36,29,65,inter,school_hs
2008,slavic,3,7,10,5,3,8,8,10,18,hum,school_hs
2008,soc,27,41,68,32,60,92,59,101,160,socsci,school_hs
2008,spanport,5,12,17,7,11,18,12,23,35,hum,school_hs
2008,spanhum,0,0,0,1,1,2,1,1,2,hum,school_hs
2008,stats,0,0,0,75,23,98,75,23,98,math,school_hs
2008,symsys,44,20,64,5,0,5,49,20,69,inter,school_hs
2008,urbanst,7,15,22,0,0,0,7,15,22,socsci,school_hs
2008,school_law,0,0,0,316,280,596,316,280,596,dept,dept
2008,law,0,0,0,306,274,580,306,274,580,prof,school_law
2008,lawbiz,0,0,0,10,6,16,10,6,16,prof,school_law
2008,school_med,0,0,0,465,438,903,465,438,903,dept,dept
2008,bioc,0,0,0,22,18,40,22,18,40,prof,school_med
2008,biomedin,0,0,0,22,14,36,22,14,36,prof,school_med
2008,cbio,0,0,0,22,34,56,22,34,56,prof,school_med
2008,csb,0,0,0,15,12,27,15,12,27,prof,school_med
2008,dbio,0,0,0,16,10,26,16,10,26,prof,school_med
2008,epidem,0,0,0,6,9,15,6,9,15,prof,school_med
2008,gene,0,0,0,29,30,59,29,30,59,prof,school_med
2008,hrp,0,0,0,3,0,3,3,0,3,prof,school_med
2008,humgene,0,0,0,0,7,7,0,7,7,prof,school_med
2008,immunol,0,0,0,24,31,55,24,31,55,prof,school_med
2008,med,0,0,0,244,199,443,244,199,443,prof,school_med
2008,mi,0,0,0,17,28,45,17,28,45,prof,school_med
2008,nepr,0,0,0,30,33,63,30,33,63,prof,school_med
2008,molpharma,0,0,0,7,3,10,7,3,10,prof,school_med
2008,mcp,0,0,0,6,8,14,6,8,14,prof,school_med
2008,sbio,0,0,0,2,2,4,2,2,4,prof,school_med
2007,undeclared,1812,1822,3634,0,0,0,1812,1822,3634,aggr,misc
2007,total,3590,3467,7057,5349,2988,8337,8939,6455,15394,aggr,total
2007,school_biz,0,0,0,582,303,885,582,303,885,dept,dept
2007,business,0,0,0,540,290,830,540,290,830,prof,school_biz
2007,management,0,0,0,42,13,55,42,13,55,prof,school_biz
2007,school_es,35,44,79,139,108,247,174,152,326,dept,dept
2007,eees,0,0,0,4,8,12,4,8,12,physci,school_es
2007,earthsys,24,35,59,1,7,8,25,42,67,inter,school_es
2007,ere,0,0,0,2,0,2,2,0,2,engr,school_es
2007,ges,10,9,19,36,43,79,46,52,98,physci,school_es
2007,geophys,0,0,0,36,15,51,36,15,51,physci,school_es
2007,envres,0,0,0,14,19,33,14,19,33,inter,school_es
2007,petrolengr,1,0,1,46,16,62,47,16,63,engr,school_es
2007,school_educ,0,0,0,119,255,374,119,255,374,dept,dept
2007,educ,0,0,0,119,254,373,119,254,373,hum,school_educ
2007,educhum,0,0,0,0,1,1,0,1,1,hum,school_educ
2007,school_engr,506,192,698,2449,718,3167,2955,910,3865,dept,dept
2007,aa,0,0,0,180,34,214,180,34,214,engr,school_engr
2007,bioe,0,0,0,43,31,74,43,31,74,engr,school_engr
2007,chemeng,28,15,43,59,34,93,87,49,136,engr,school_engr
2007,cee,0,0,0,160,111,271,160,111,271,engr,school_engr
2007,ce,17,13,30,0,0,0,17,13,30,engr,school_engr
2007,cme,0,0,0,80,16,96,80,16,96,engr,school_engr
2007,cs,126,16,142,329,46,375,455,62,517,engr,school_engr
2007,ee,75,17,92,781,177,958,856,194,1050,engr,school_engr
2007,genengr,93,68,161,6,3,9,99,71,170,engr,school_engr
2007,engr_esor,0,0,0,0,1,1,0,1,1,engr,school_engr
2007,enve,3,5,8,0,0,0,3,5,8,engr,school_engr
2007,idm_engr,0,2,2,0,0,0,0,2,2,engr,school_engr
2007,ms&e,82,32,114,285,113,398,367,145,512,inter,school_engr
2007,matsci,16,3,19,103,33,136,119,36,155,engr,school_engr
2007,me,66,21,87,411,115,526,477,136,613,engr,school_engr
2007,sccm,0,0,0,12,4,16,12,4,16,math,school_engr
2007,school_hs,1237,1409,2646,1262,883,2145,2499,2292,4791,dept,dept
2007,aaas,0,2,2,0,0,0,0,2,2,hum,school_hs
2007,africast,0,0,0,0,1,1,0,1,1,hum,school_hs
2007,amstud,8,30,38,0,0,0,8,30,38,hum,school_hs
2007,anthsci,5,21,26,15,15,30,20,36,56,socsci,school_hs
2007,anthro,0,0,0,0,3,3,0,3,3,socsci,school_hs
2007,archlgy,1,4,5,0,0,0,1,4,5,socsci,school_hs
2007,appphys,0,0,0,118,36,154,118,36,154,physci,school_hs
2007,art,7,41,48,18,26,44,25,67,92,hum,school_hs
2007,asnamst,0,1,1,0,0,0,0,1,1,hum,school_hs
2007,chinese,2,4,6,2,11,13,4,15,19,hum,school_hs
2007,japanese,1,3,4,4,4,8,5,7,12,hum,school_hs
2007,bio,126,119,245,93,81,174,219,200,419,physci,school_hs
2007,biophys,0,0,0,25,7,32,25,7,32,physci,school_hs
2007,chem,32,21,53,139,79,218,171,100,271,physci,school_hs
2007,classics,13,19,32,16,16,32,29,35,64,hum,school_hs
2007,comm,27,47,74,22,27,49,49,74,123,hum,school_hs
2007,complit,3,8,11,10,10,20,13,18,31,hum,school_hs
2007,csre,10,17,27,0,0,0,10,17,27,hum,school_hs
2007,csanthro,6,21,27,8,29,37,14,50,64,hum,school_hs
2007,docfilm,0,0,0,8,8,16,8,8,16,hum,school_hs
2007,drama,8,9,17,5,10,15,13,19,32,hum,school_hs
2007,dramahum,0,0,0,1,1,2,1,1,2,hum,school_hs
2007,eastasn,5,7,12,20,14,34,25,21,46,hum,school_hs
2007,econ,176,81,257,98,40,138,274,121,395,socsci,school_hs
2007,english,51,87,138,23,50,73,74,137,211,hum,school_hs
2007,enggerlit,1,0,1,0,0,0,1,0,1,hum,school_hs
2007,engspnlit,0,1,1,0,0,0,0,1,1,hum,school_hs
2007,femst,0,5,5,0,0,0,0,5,5,hum,school_hs
2007,filmstud,13,12,25,0,0,0,13,12,25,hum,school_hs
2007,finmath,0,0,0,42,15,57,42,15,57,math,school_hs
2007,french,1,3,4,2,11,13,3,14,17,hum,school_hs
2007,italian,1,3,4,3,6,9,4,9,13,hum,school_hs
2007,frenchhum,0,0,0,0,1,1,0,1,1,hum,school_hs
2007,german,1,9,10,6,4,10,7,13,20,hum,school_hs
2007,history,54,49,103,48,45,93,102,94,196,hum,school_hs
2007,histhum,0,0,0,2,1,3,2,1,3,hum,school_hs
2007,humbio,122,254,376,0,0,0,122,254,376,inter,school_hs
2007,humsp,2,7,9,1,2,3,3,9,12,hum,school_hs
2007,idm,2,3,5,0,0,0,2,3,5,inter,school_hs
2007,ips,0,0,0,14,11,25,14,11,25,inter,school_hs
2007,ir,77,110,187,0,0,0,77,110,187,socsci,school_hs
2007,latinam,0,0,0,4,5,9,4,5,9,hum,school_hs
2007,linguist,5,5,10,15,20,35,20,25,45,socsci,school_hs
2007,mcs,32,16,48,0,0,0,32,16,48,math,school_hs
2007,math,68,15,83,56,15,71,124,30,154,math,school_hs
2007,mtl,0,0,0,9,12,21,9,12,21,hum,school_hs
2007,mtlhum,0,0,0,1,0,1,1,0,1,hum,school_hs
2007,music,26,21,47,36,17,53,62,38,100,hum,school_hs
2007,musichum,0,0,0,2,3,5,2,3,5,hum,school_hs
2007,phil,29,12,41,33,14,47,62,26,88,hum,school_hs
2007,philrelig,2,1,3,0,0,0,2,1,3,hum,school_hs
2007,physics,59,16,75,153,35,188,212,51,263,physci,school_hs
2007,polisci,70,76,146,44,32,76,114,108,222,socsci,school_hs
2007,psych,32,96,128,32,51,83,64,147,211,socsci,school_hs
2007,publpol,28,18,46,3,4,7,31,22,53,socsci,school_hs
2007,religst,6,4,10,15,8,23,21,12,33,hum,school_hs
2007,rees,0,0,0,1,5,6,1,5,6,hum,school_hs
2007,sts,32,19,51,0,0,0,32,19,51,inter,school_hs
2007,slavic,4,7,11,4,5,9,8,12,20,hum,school_hs
2007,soc,28,42,70,37,51,88,65,93,158,socsci,school_hs
2007,spanport,12,24,36,5,15,20,17,39,56,hum,school_hs
2007,spanhum,0,0,0,1,0,1,1,0,1,hum,school_hs
2007,stats,0,0,0,66,26,92,66,26,92,math,school_hs
2007,symsys,40,22,62,2,1,3,42,23,65,inter,school_hs
2007,urbanst,9,17,26,0,0,0,9,17,26,socsci,school_hs
2007,school_law,0,0,0,322,278,600,322,278,600,dept,dept
2007,law,0,0,0,315,273,588,315,273,588,prof,school_law
2007,lawbiz,0,0,0,7,5,12,7,5,12,prof,school_law
2007,school_med,0,0,0,476,443,919,476,443,919,dept,dept
