year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school,undergrad_ratio,graduate_ratio,total_ratio,undergrad_men_percentage_of_declared,undergrad_women_percentage_of_declared,undergrad_percentage_of_declared,graduate_men_percentage_of_declared,graduate_women_percentage_of_declared,graduate_percentage_of_declared,total_men_percentage_of_declared,total_women_percentage_of_declared,total_percentage_of_declared
1976,appmech,0,0,0,17,1,18,17,1,18,physci,school_hs,1,17,17,0,0,0,0.004236232,0.000792393,0.003412322,0.002635659,0.000365097,0.001958864
1976,architect,7,7,14,1,0,1,8,7,15,hum,school_hs,1,1,1.142857143,0.002872384,0.004739336,0.003576903,0.00024919,0,0.000189573,0.00124031,0.002555677,0.001632387
1976,chemeng,46,13,59,53,4,57,99,17,116,engr,school_engr,3.538461538,13.25,5.823529412,0.018875667,0.008801625,0.015074093,0.013207077,0.003169572,0.010805687,0.015348837,0.006206645,0.012623789
1976,ce,68,21,89,216,17,233,284,38,322,engr,school_engr,3.238095238,12.70588235,7.473684211,0.02790316,0.014218009,0.022738886,0.053825069,0.013470681,0.044170616,0.044031008,0.013873677,0.035041898
1976,ee,141,16,157,468,41,509,609,57,666,engr,school_engr,8.8125,11.41463415,10.68421053,0.057858022,0.010832769,0.040112417,0.116620982,0.032488114,0.096492891,0.094418605,0.020810515,0.072477963
1976,engr_es,0,0,0,84,6,90,84,6,90,engr,school_engr,1,14,14,0,0,0,0.020931971,0.004754358,0.017061611,0.013023256,0.002190581,0.009794319
1976,genengr,27,11,38,7,0,7,34,11,45,engr,school_engr,2.454545455,1,3.090909091,0.011079196,0.007447529,0.009708738,0.001744331,0,0.001327014,0.005271318,0.004016064,0.00489716
1976,ie,68,19,87,89,11,100,157,30,187,engr,school_engr,3.578947368,8.090909091,5.233333333,0.02790316,0.012863913,0.0222279,0.022177922,0.008716323,0.018957346,0.024341085,0.010952903,0.020350419
1976,matsci,3,1,4,78,4,82,81,5,86,engr,school_engr,3,19.5,16.2,0.001231022,0.000677048,0.001021972,0.01943683,0.003169572,0.015545024,0.01255814,0.001825484,0.009359016
1976,me,102,13,115,192,10,202,294,23,317,engr,school_engr,7.846153846,19.2,12.7826087,0.041854739,0.008801625,0.029381707,0.047844505,0.00792393,0.038293839,0.045581395,0.008397225,0.034497769
1976,opsres,0,0,0,106,11,117,106,11,117,math,school_engr,1,9.636363636,9.636363636,0,0,0,0.026414154,0.008716323,0.022180095,0.016434109,0.004016064,0.012732615
1976,school_hs,1599,1206,2805,990,413,1403,2589,1619,4208,dept,dept,1.325870647,2.397094431,1.599135269,0.656134592,0.816519973,0.71665815,0.246698231,0.32725832,0.265971564,0.401395349,0.591091639,0.45793884
1976,aaas,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,amstud,17,18,35,0,0,0,17,18,35,hum,school_hs,0.944444444,1,0.944444444,0.00697579,0.012186865,0.008942259,0,0,0,0.002635659,0.006571742,0.003808902
1976,anthro,12,38,50,14,14,28,26,52,78,socsci,school_hs,0.315789474,1,0.5,0.004924087,0.025727827,0.012774655,0.003488662,0.011093502,0.005308057,0.004031008,0.018985031,0.00848841
1976,appphys,0,0,0,61,4,65,61,4,65,physci,school_hs,1,15.25,15.25,0,0,0,0.015200598,0.003169572,0.012322275,0.009457364,0.001460387,0.007073675
1976,art,21,70,91,10,14,24,31,84,115,hum,school_hs,0.3,0.714285714,0.369047619,0.008617152,0.047393365,0.023249872,0.002491901,0.011093502,0.004549763,0.004806202,0.030668127,0.012514964
1976,chinese,0,2,2,5,5,10,5,7,12,hum,school_hs,0,1,0.714285714,0,0.001354096,0.000510986,0.001245951,0.003961965,0.001895735,0.000775194,0.002555677,0.001305909
1976,japanese,3,1,4,5,5,10,8,6,14,hum,school_hs,3,1,1.333333333,0.001231022,0.000677048,0.001021972,0.001245951,0.003961965,0.001895735,0.00124031,0.002190581,0.001523561
1976,bio,253,131,384,64,37,101,317,168,485,physci,school_hs,1.93129771,1.72972973,1.886904762,0.103816167,0.088693297,0.098109351,0.015948168,0.029318542,0.019146919,0.049147287,0.061336254,0.052780498
1976,biophys,0,0,0,4,0,4,4,0,4,physci,school_hs,1,1,1,0,0,0,0.000996761,0,0.000758294,0.000620155,0,0.000435303
1976,chem,85,21,106,96,9,105,181,30,211,physci,school_hs,4.047619048,10.66666667,6.033333333,0.03487895,0.014218009,0.027082269,0.023922253,0.007131537,0.019905213,0.028062016,0.010952903,0.022962237
1976,classics,11,5,16,9,3,12,20,8,28,hum,school_hs,2.2,3,2.5,0.004513746,0.00338524,0.00408789,0.002242711,0.002377179,0.002274882,0.003100775,0.002920774,0.003047122
1976,classicshum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,comm,72,71,143,37,29,66,109,100,209,hum,school_hs,1.014084507,1.275862069,1.09,0.029544522,0.048070413,0.036535514,0.009220035,0.022979398,0.012511848,0.016899225,0.036509675,0.022744586
1976,complit,0,0,0,9,5,14,9,5,14,hum,school_hs,1,1.8,1.8,0,0,0,0.002242711,0.003961965,0.002654028,0.001395349,0.001825484,0.001523561
1976,complhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,cs,0,0,0,103,13,116,103,13,116,engr,school_engr,1,7.923076923,7.923076923,0,0,0,0.025666584,0.010301109,0.021990521,0.015968992,0.004746258,0.012623789
1976,drama,8,6,14,13,0,13,21,6,27,hum,school_hs,1.333333333,1,3.5,0.003282725,0.004062288,0.003576903,0.003239472,0,0.002464455,0.003255814,0.002190581,0.002938296
1976,dramahum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,eastasn,1,1,2,6,5,11,7,6,13,hum,school_hs,1,1.2,1.166666667,0.000410341,0.000677048,0.000510986,0.001495141,0.003961965,0.002085308,0.001085271,0.002190581,0.001414735
1976,econ,297,103,400,77,13,90,374,116,490,socsci,school_hs,2.883495146,5.923076923,3.224137931,0.121871153,0.069735951,0.102197241,0.01918764,0.010301109,0.017061611,0.057984496,0.042351223,0.053324627
1976,english,112,115,227,36,27,63,148,142,290,hum,school_hs,0.973913043,1.333333333,1.042253521,0.045958145,0.077860528,0.057996934,0.008970845,0.021394612,0.011943128,0.022945736,0.051843739,0.031559473
1976,enghum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,engfrenlit,1,0,1,0,0,0,1,0,1,hum,school_hs,1,1,1,0.000410341,0,0.000255493,0,0,0,0.000155039,0,0.000108826
1976,engitalit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,enggerlit,0,1,1,0,0,0,0,1,1,hum,school_hs,0,1,0,0,0.000677048,0.000255493,0,0,0,0,0.000365097,0.000108826
1976,engspnlit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,foodres,0,0,0,20,6,26,20,6,26,physci,school_hs,1,3.333333333,3.333333333,0,0,0,0.004983803,0.004754358,0.00492891,0.003100775,0.002190581,0.00282947
1976,french,2,17,19,7,12,19,9,29,38,hum,school_hs,0.117647059,0.583333333,0.310344828,0.000820681,0.011509817,0.004854369,0.001744331,0.009508716,0.003601896,0.001395349,0.010587806,0.004135379
1976,italian,0,6,6,0,0,0,0,6,6,hum,school_hs,0,1,0,0,0.004062288,0.001532959,0,0,0,0,0.002190581,0.000652955
1976,frenchenglit,0,2,2,0,0,0,0,2,2,hum,school_hs,0,1,0,0,0.001354096,0.000510986,0,0,0,0,0.000730194,0.000217652
1976,frenchitalit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,frenchhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,german,8,12,20,5,14,19,13,26,39,hum,school_hs,0.666666667,0.357142857,0.5,0.003282725,0.008124577,0.005109862,0.001245951,0.011093502,0.003601896,0.002015504,0.009492516,0.004244205
1976,germanhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,history,143,86,229,34,30,64,177,116,293,hum,school_hs,1.662790698,1.133333333,1.525862069,0.058678703,0.058226134,0.05850792,0.008472464,0.023771791,0.012132701,0.02744186,0.042351223,0.031885951
1976,histhum,0,0,0,0,2,2,0,2,2,hum,school_hs,1,0,0,0,0,0,0,0.001584786,0.000379147,0,0.000730194,0.000217652
1976,humbio,95,150,245,3,0,3,98,150,248,inter,school_hs,0.633333333,1,0.653333333,0.038982355,0.101557211,0.06259581,0.00074757,0,0.00056872,0.015193798,0.054764513,0.026988791
1976,humlang,7,8,15,0,3,3,7,11,18,hum,school_hs,0.875,0,0.636363636,0.002872384,0.005416385,0.003832397,0,0.002377179,0.00056872,0.001085271,0.004016064,0.001958864
1976,humsp,13,15,28,0,1,1,13,16,29,hum,school_hs,0.866666667,0,0.8125,0.005334428,0.010155721,0.007153807,0,0.000792393,0.000189573,0.002015504,0.005841548,0.003155947
1976,italenglit,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,latinam,0,4,4,3,4,7,3,8,11,hum,school_hs,0,0.75,0.375,0,0.002708192,0.001021972,0.00074757,0.003169572,0.001327014,0.000465116,0.002920774,0.001197083
1976,linguist,0,0,0,9,17,26,9,17,26,socsci,school_hs,1,0.529411765,0.529411765,0,0,0,0.002242711,0.013470681,0.00492891,0.001395349,0.006206645,0.00282947
1976,mcs,34,11,45,8,1,9,42,12,54,math,school_hs,3.090909091,8,3.5,0.01395158,0.007447529,0.01149719,0.001993521,0.000792393,0.001706161,0.006511628,0.004381161,0.005876592
1976,math,29,8,37,58,6,64,87,14,101,math,school_hs,3.625,9.666666667,6.214285714,0.011899877,0.005416385,0.009453245,0.014453028,0.004754358,0.012132701,0.013488372,0.005111355,0.010991403
1976,medieval,1,0,1,0,0,0,1,0,1,hum,school_hs,1,1,1,0.000410341,0,0.000255493,0,0,0,0.000155039,0,0.000108826
1976,mtl,0,0,0,7,7,14,7,7,14,hum,school_hs,1,1,1,0,0,0,0.001744331,0.005546751,0.002654028,0.001085271,0.002555677,0.001523561
1976,mtlhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,music,39,48,87,34,19,53,73,67,140,hum,school_hs,0.8125,1.789473684,1.089552239,0.016003283,0.032498307,0.0222279,0.008472464,0.015055468,0.010047393,0.011317829,0.024461482,0.015235608
1976,musichum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,phil,21,12,33,13,5,18,34,17,51,hum,school_hs,1.75,2.6,2,0.008617152,0.008124577,0.008431272,0.003239472,0.003961965,0.003412322,0.005271318,0.006206645,0.005550114
1976,philhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,physics,48,4,52,90,13,103,138,17,155,physci,school_hs,12,6.923076923,8.117647059,0.019696348,0.002708192,0.013285641,0.022427112,0.010301109,0.019526066,0.021395349,0.006206645,0.016867994
1976,polisci,136,62,198,42,8,50,178,70,248,socsci,school_hs,2.193548387,5.25,2.542857143,0.055806319,0.04197698,0.050587634,0.010465986,0.006339144,0.009478673,0.027596899,0.025556773,0.026988791
1976,psych,96,148,244,42,29,71,138,177,315,socsci,school_hs,0.648648649,1.448275862,0.779661017,0.039392696,0.100203114,0.062340317,0.010465986,0.022979398,0.013459716,0.021395349,0.064622125,0.034280118
1976,religst,10,6,16,6,5,11,16,11,27,hum,school_hs,1.666666667,1.2,1.454545455,0.004103406,0.004062288,0.00408789,0.001495141,0.003961965,0.002085308,0.00248062,0.004016064,0.002938296
1976,relighum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,rees,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,slavic,1,2,3,6,6,12,7,8,15,hum,school_hs,0.5,1,0.875,0.000410341,0.001354096,0.000766479,0.001495141,0.004754358,0.002274882,0.001085271,0.002920774,0.001632387
1976,slavichum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,socthink,1,0,1,0,0,0,1,0,1,hum,school_hs,1,1,1,0.000410341,0,0.000255493,0,0,0,0.000155039,0,0.000108826
1976,soc,9,12,21,10,13,23,19,25,44,socsci,school_hs,0.75,0.769230769,0.76,0.003693065,0.008124577,0.005365355,0.002491901,0.010301109,0.00436019,0.002945736,0.009127419,0.004788334
1976,spanport,11,10,21,6,10,16,17,20,37,hum,school_hs,1.1,0.6,0.85,0.004513746,0.006770481,0.005365355,0.001495141,0.00792393,0.003033175,0.002635659,0.007301935,0.004026553
1976,spanhum,0,0,0,0,0,0,0,0,0,hum,school_hs,1,1,1,0,0,0,0,0,0,0,0,0
1976,stats,2,0,2,38,19,57,40,19,59,math,school_hs,1,2,2.105263158,0.000820681,0,0.000510986,0.009469225,0.015055468,0.010805687,0.00620155,0.006936838,0.00642072
1976,school_law,0,0,0,364,116,480,364,116,480,dept,dept,1,3.137931034,3.137931034,0,0,0,0.090705208,0.091917591,0.090995261,0.056434109,0.042351223,0.05223637
1976,law,0,0,0,350,116,466,350,116,466,prof,school_law,1,3.017241379,3.017241379,0,0,0,0.087216546,0.091917591,0.088341232,0.054263566,0.042351223,0.050712809
1976,lawbiz,0,0,0,14,0,14,14,0,14,prof,school_law,1,1,1,0,0,0,0.003488662,0,0.002654028,0.002170543,0,0.001523561
1976,school_med,13,10,23,340,182,522,353,192,545,dept,dept,1.3,1.868131868,1.838541667,0.005334428,0.006770481,0.005876341,0.084724645,0.144215531,0.098957346,0.054728682,0.070098576,0.059310045
1976,anatomy,0,0,0,0,0,0,0,0,0,prof,school_med,1,1,1,0,0,0,0,0,0,0,0,0
1976,bioc,0,0,0,13,2,15,13,2,15,prof,school_med,1,6.5,6.5,0,0,0,0.003239472,0.001584786,0.002843602,0.002015504,0.000730194,0.001632387
1976,gene,0,0,0,4,5,9,4,5,9,prof,school_med,1,0.8,0.8,0,0,0,0.000996761,0.003961965,0.001706161,0.000620155,0.001825484,0.000979432
1976,medmicrobio,13,10,23,5,9,14,18,19,37,prof,school_med,1.3,0.555555556,0.947368421,0.005334428,0.006770481,0.005876341,0.001245951,0.007131537,0.002654028,0.002790698,0.006936838,0.004026553
1976,pharma,0,0,0,7,3,10,7,3,10,prof,school_med,1,2.333333333,2.333333333,0,0,0,0.001744331,0.002377179,0.001895735,0.001085271,0.00109529,0.001088258
1976,physio,0,0,0,2,1,3,2,1,3,prof,school_med,1,2,2,0,0,0,0.00049838,0.000792393,0.00056872,0.000310078,0.000365097,0.000326477
1976,med,0,0,0,277,115,392,277,115,392,prof,school_med,1,2.408695652,2.408695652,0,0,0,0.069025667,0.091125198,0.074312796,0.042945736,0.041986126,0.042659702
1976,hrp,0,0,0,0,1,1,0,1,1,prof,school_med,1,0,0,0,0,0,0,0.000792393,0.000189573,0,0.000365097,0.000108826
1976,hearspeech,0,0,0,5,3,8,5,3,8,prof,school_med,1,1.666666667,1.666666667,0,0,0,0.001245951,0.002377179,0.001516588,0.000775194,0.00109529,0.000870606
1976,nepr,0,0,0,9,8,17,9,8,17,prof,school_med,1,1.125,1.125,0,0,0,0.002242711,0.006339144,0.003222749,0.001395349,0.002920774,0.001850038
1976,phystherapy,0,0,0,18,35,53,18,35,53,prof,school_med,1,0.514285714,0.514285714,0,0,0,0.004485422,0.027733756,0.010047393,0.002790698,0.012778386,0.005767766
1976,unaffliated,41,47,88,10,0,10,51,47,98,dept,dept,0.872340426,1,1.085106383,0.016823964,0.031821259,0.022483393,0.002491901,0,0.001895735,0.007906977,0.017159547,0.010664925
1976,gradspec,0,0,0,6,0,6,6,0,6,inter,misc,1,1,1,0,0,0,0.001495141,0,0.001137441,0.000930233,0,0.000652955
1976,hydro,0,0,0,2,0,2,2,0,2,physci,school_es,1,1,1,0,0,0,0.00049838,0,0.000379147,0.000310078,0,0.000217652
1976,interdept,5,9,14,0,0,0,5,9,14,inter,misc,0.555555556,1,0.555555556,0.002051703,0.006093433,0.003576903,0,0,0,0.000775194,0.003285871,0.001523561
1976,ir,33,36,69,0,0,0,33,36,69,socsci,school_hs,0.916666667,1,0.916666667,0.013541239,0.024373731,0.017629024,0,0,0,0.005116279,0.013143483,0.007508978
1976,physicalsci,3,2,5,2,0,2,5,2,7,physci,school_hs,1.5,1,2.5,0.001231022,0.001354096,0.001277466,0.00049838,0,0.000379147,0.000775194,0.000730194,0.00076178
1976,declared,2437,1477,3914,4013,1262,5275,6450,2739,9189,aggr,misc,1.649966148,3.179873217,2.354874042,1,1,1,1,1,1,1,1,1
1975,undeclared,1493,1077,2572,0,0,0,1495,1077,2572,aggr,misc,1.386258124,1,1.388115135,0.608394458,0.720401338,0.651634153,0,0,0,0.239544945,0.403219768,0.288599641
1975,total,3947,2572,6519,3789,1176,4965,7736,3748,11484,aggr,total,1.534603421,3.221938776,2.064034152,1.608394458,1.720401338,1.651634153,1,1,1,1.239544945,1.403219768,1.288599641
1975,school_biz,0,0,0,535,129,664,535,129,664,dept,dept,1,4.147286822,4.147286822,0,0,0,0.141198205,0.109693878,0.133736153,0.085723442,0.048296518,0.074506284
1975,business,0,0,0,535,129,664,535,129,664,prof,school_biz,1,4.147286822,4.147286822,0,0,0,0.141198205,0.109693878,0.133736153,0.085723442,0.048296518,0.074506284
1975,school_es,47,25,72,132,22,154,179,47,226,dept,dept,1.88,6,3.808510638,0.019152404,0.016722408,0.018241703,0.034837688,0.018707483,0.03101712,0.028681301,0.017596406,0.025359066
1975,appes,10,10,20,29,5,34,39,15,54,engr,school_es,1,5.8,2.6,0.00407498,0.006688963,0.00506714,0.007653734,0.004251701,0.006847936,0.006248999,0.005615874,0.006059246
1975,geo,27,11,38,55,12,67,82,23,105,physci,school_es,2.454545455,4.583333333,3.565217391,0.011002445,0.00735786,0.009627565,0.014515703,0.010204082,0.013494461,0.01313892,0.008611007,0.011781867
1975,geophys,3,3,6,30,5,35,33,8,41,physci,school_es,1,6,4.125,0.001222494,0.002006689,0.001520142,0.007917656,0.004251701,0.007049345,0.005287614,0.002995133,0.004600539
1975,petrolengr,7,1,8,18,0,18,25,1,26,engr,school_es,7,1,25,0.002852486,0.000668896,0.002026856,0.004750594,0,0.003625378,0.004005768,0.000374392,0.002917415
1975,school_educ,0,0,0,218,242,460,218,242,460,dept,dept,1,0.900826446,0.900826446,0,0,0,0.05753497,0.205782313,0.09264854,0.0349303,0.09060277,0.051615799
1975,educ,0,0,0,218,242,460,218,242,460,hum,school_educ,1,0.900826446,0.900826446,0,0,0,0.05753497,0.205782313,0.09264854,0.0349303,0.09060277,0.051615799
1975,educbiz,0,0,0,0,0,0,0,0,0,hum,school_educ,1,1,1,0,0,0,0,0,0,0,0,0
1975,school_engr,647,134,781,1263,100,1363,1910,234,2144,dept,dept,4.828358209,12.63,8.162393162,0.263651182,0.089632107,0.197871801,0.333333333,0.085034014,0.274521652,0.306040699,0.087607638,0.240574506
1975,preengr,234,59,293,0,0,0,234,59,293,engr,school_engr,3.966101695,1,3.966101695,0.095354523,0.039464883,0.074233595,0,0,0,0.037493991,0.022089105,0.03287702
1975,aa,0,0,0,68,4,72,68,4,72,engr,school_engr,1,17,17,0,0,0,0.017946688,0.003401361,0.014501511,0.01089569,0.001497566,0.008078995
1975,appmech,0,0,0,29,1,30,29,1,30,physci,school_hs,1,29,29,0,0,0,0.007653734,0.00085034,0.006042296,0.004646691,0.000374392,0.003366248
1975,architect,30,16,46,0,0,0,30,16,46,hum,school_hs,1.875,1,1.875,0.012224939,0.010702341,0.011654421,0,0,0,0.004806922,0.005990266,0.00516158
1975,chemeng,32,7,39,39,2,41,71,9,80,engr,school_engr,4.571428571,19.5,7.888888889,0.013039935,0.004682274,0.009880922,0.010292953,0.00170068,0.008257805,0.011376382,0.003369525,0.008976661
1975,ce,64,15,79,207,18,225,271,33,304,engr,school_engr,4.266666667,11.5,8.212121212,0.02607987,0.010033445,0.020015201,0.054631829,0.015306122,0.045317221,0.043422528,0.012354923,0.034111311
1975,ee,114,12,126,454,34,488,568,46,614,engr,school_engr,9.5,13.35294118,12.34782609,0.046454768,0.008026756,0.031922979,0.119820533,0.028911565,0.098288016,0.091011056,0.017222014,0.068895871
1975,engr_es,0,0,0,70,6,76,70,6,76,engr,school_engr,1,11.66666667,11.66666667,0,0,0,0.018474532,0.005102041,0.01530715,0.011216151,0.00224635,0.008527828
1975,genengr,30,5,35,4,1,5,34,6,40,engr,school_engr,6,4,5.666666667,0.012224939,0.003344482,0.008867494,0.001055688,0.00085034,0.001007049,0.005447845,0.00224635,0.00448833
1975,ie,56,9,65,96,9,105,152,18,170,engr,school_engr,6.222222222,10.66666667,8.444444444,0.022819886,0.006020067,0.016468204,0.0253365,0.007653061,0.021148036,0.024355071,0.006739049,0.019075404
1975,matsci,1,1,2,71,7,78,72,8,80,engr,school_engr,1,10.14285714,9,0.000407498,0.000668896,0.000506714,0.018738453,0.005952381,0.01570997,0.011536613,0.002995133,0.008976661
1975,me,86,10,96,149,6,155,235,16,251,engr,school_engr,8.6,24.83333333,14.6875,0.035044825,0.006688963,0.02432227,0.03932436,0.005102041,0.03121853,0.037654222,0.005990266,0.028164273
1975,opsres,0,0,0,76,12,88,76,12,88,math,school_engr,1,6.333333333,6.333333333,0,0,0,0.020058063,0.010204082,0.017724068,0.012177536,0.004492699,0.009874327
1975,school_hs,1623,1171,2794,916,402,1318,2539,1573,4112,dept,dept,1.385994876,2.278606965,1.61411316,0.661369193,0.783277592,0.707879402,0.241752441,0.341836735,0.265458207,0.406825829,0.588918008,0.461400359
1975,aaas,1,0,1,0,0,0,1,0,1,hum,school_hs,1,1,1,0.000407498,0,0.000253357,0,0,0,0.000160231,0,0.000112208
1975,anthro,11,42,53,16,18,34,27,60,87,socsci,school_hs,0.261904762,0.888888889,0.45,0.004482478,0.028093645,0.01342792,0.00422275,0.015306122,0.006847936,0.00432623,0.022463497,0.009762118
1975,appphys,0,0,0,58,5,63,58,5,63,physci,school_hs,1,11.6,11.6,0,0,0,0.015307469,0.004251701,0.012688822,0.009293382,0.001871958,0.00706912
1975,art,25,81,106,10,12,22,35,93,128,hum,school_hs,0.308641975,0.833333333,0.376344086,0.010187449,0.054180602,0.02685584,0.002639219,0.010204082,0.004431017,0.005608076,0.03481842,0.014362657
